,filepaths,labels,data set
38703,train\WILSONS BIRD OF PARADISE\125.jpg,WILSONS BIRD OF PARADISE,train
38704,train\WILSONS BIRD OF PARADISE\126.jpg,WILSONS BIRD OF PARADISE,train
38705,train\WILSONS BIRD OF PARADISE\127.jpg,WILSONS BIRD OF PARADISE,train
38706,train\WILSONS BIRD OF PARADISE\128.jpg,WILSONS BIRD OF PARADISE,train
38707,train\WOOD DUCK\001.jpg,WOOD DUCK,train
38708,train\WOOD DUCK\002.jpg,WOOD DUCK,train
38709,train\WOOD DUCK\003.jpg,WOOD DUCK,train
38710,train\WOOD DUCK\004.jpg,WOOD DUCK,train
38711,train\WOOD DUCK\005.jpg,WOOD DUCK,train
38712,train\WOOD DUCK\006.jpg,WOOD DUCK,train
38713,train\WOOD DUCK\007.jpg,WOOD DUCK,train
38714,train\WOOD DUCK\008.jpg,WOOD DUCK,train
38715,train\WOOD DUCK\009.jpg,WOOD DUCK,train
38716,train\WOOD DUCK\010.jpg,WOOD DUCK,train
38717,train\WOOD DUCK\011.jpg,WOOD DUCK,train
38718,train\WOOD DUCK\012.jpg,WOOD DUCK,train
38719,train\WOOD DUCK\013.jpg,WOOD DUCK,train
38720,train\WOOD DUCK\014.jpg,WOOD DUCK,train
38721,train\WOOD DUCK\015.jpg,WOOD DUCK,train
38722,train\WOOD DUCK\016.jpg,WOOD DUCK,train
38723,train\WOOD DUCK\017.jpg,WOOD DUCK,train
38724,train\WOOD DUCK\018.jpg,WOOD DUCK,train
38725,train\WOOD DUCK\019.jpg,WOOD DUCK,train
38726,train\WOOD DUCK\020.jpg,WOOD DUCK,train
38727,train\WOOD DUCK\021.jpg,WOOD DUCK,train
38728,train\WOOD DUCK\022.jpg,WOOD DUCK,train
38729,train\WOOD DUCK\023.jpg,WOOD DUCK,train
38730,train\WOOD DUCK\024.jpg,WOOD DUCK,train
38731,train\WOOD DUCK\025.jpg,WOOD DUCK,train
38732,train\WOOD DUCK\026.jpg,WOOD DUCK,train
38733,train\WOOD DUCK\027.jpg,WOOD DUCK,train
38734,train\WOOD DUCK\028.jpg,WOOD DUCK,train
38735,train\WOOD DUCK\029.jpg,WOOD DUCK,train
38736,train\WOOD DUCK\030.jpg,WOOD DUCK,train
38737,train\WOOD DUCK\031.jpg,WOOD DUCK,train
38738,train\WOOD DUCK\032.jpg,WOOD DUCK,train
38739,train\WOOD DUCK\033.jpg,WOOD DUCK,train
38740,train\WOOD DUCK\034.jpg,WOOD DUCK,train
38741,train\WOOD DUCK\035.jpg,WOOD DUCK,train
38742,train\WOOD DUCK\036.jpg,WOOD DUCK,train
38743,train\WOOD DUCK\037.jpg,WOOD DUCK,train
38744,train\WOOD DUCK\038.jpg,WOOD DUCK,train
38745,train\WOOD DUCK\039.jpg,WOOD DUCK,train
38746,train\WOOD DUCK\040.jpg,WOOD DUCK,train
38747,train\WOOD DUCK\041.jpg,WOOD DUCK,train
38748,train\WOOD DUCK\042.jpg,WOOD DUCK,train
38749,train\WOOD DUCK\043.jpg,WOOD DUCK,train
38750,train\WOOD DUCK\044.jpg,WOOD DUCK,train
38751,train\WOOD DUCK\045.jpg,WOOD DUCK,train
38752,train\WOOD DUCK\046.jpg,WOOD DUCK,train
38753,train\WOOD DUCK\047.jpg,WOOD DUCK,train
38754,train\WOOD DUCK\048.jpg,WOOD DUCK,train
38755,train\WOOD DUCK\049.jpg,WOOD DUCK,train
38756,train\WOOD DUCK\050.jpg,WOOD DUCK,train
38757,train\WOOD DUCK\051.jpg,WOOD DUCK,train
38758,train\WOOD DUCK\052.jpg,WOOD DUCK,train
38759,train\WOOD DUCK\053.jpg,WOOD DUCK,train
38760,train\WOOD DUCK\054.jpg,WOOD DUCK,train
38761,train\WOOD DUCK\055.jpg,WOOD DUCK,train
38762,train\WOOD DUCK\056.jpg,WOOD DUCK,train
38763,train\WOOD DUCK\057.jpg,WOOD DUCK,train
38764,train\WOOD DUCK\058.jpg,WOOD DUCK,train
38765,train\WOOD DUCK\059.jpg,WOOD DUCK,train
38766,train\WOOD DUCK\060.jpg,WOOD DUCK,train
38767,train\WOOD DUCK\061.jpg,WOOD DUCK,train
38768,train\WOOD DUCK\062.jpg,WOOD DUCK,train
38769,train\WOOD DUCK\063.jpg,WOOD DUCK,train
38770,train\WOOD DUCK\064.jpg,WOOD DUCK,train
38771,train\WOOD DUCK\065.jpg,WOOD DUCK,train
38772,train\WOOD DUCK\066.jpg,WOOD DUCK,train
38773,train\WOOD DUCK\067.jpg,WOOD DUCK,train
38774,train\WOOD DUCK\068.jpg,WOOD DUCK,train
38775,train\WOOD DUCK\069.jpg,WOOD DUCK,train
38776,train\WOOD DUCK\070.jpg,WOOD DUCK,train
38777,train\WOOD DUCK\071.jpg,WOOD DUCK,train
38778,train\WOOD DUCK\072.jpg,WOOD DUCK,train
38779,train\WOOD DUCK\073.jpg,WOOD DUCK,train
38780,train\WOOD DUCK\074.jpg,WOOD DUCK,train
38781,train\WOOD DUCK\075.jpg,WOOD DUCK,train
38782,train\WOOD DUCK\076.jpg,WOOD DUCK,train
38783,train\WOOD DUCK\077.jpg,WOOD DUCK,train
38784,train\WOOD DUCK\078.jpg,WOOD DUCK,train
38785,train\WOOD DUCK\079.jpg,WOOD DUCK,train
38786,train\WOOD DUCK\080.jpg,WOOD DUCK,train
38787,train\WOOD DUCK\081.jpg,WOOD DUCK,train
38788,train\WOOD DUCK\082.jpg,WOOD DUCK,train
38789,train\WOOD DUCK\083.jpg,WOOD DUCK,train
38790,train\WOOD DUCK\084.jpg,WOOD DUCK,train
38791,train\WOOD DUCK\085.jpg,WOOD DUCK,train
38792,train\WOOD DUCK\086.jpg,WOOD DUCK,train
38793,train\WOOD DUCK\087.jpg,WOOD DUCK,train
38794,train\WOOD DUCK\088.jpg,WOOD DUCK,train
38795,train\WOOD DUCK\089.jpg,WOOD DUCK,train
38796,train\WOOD DUCK\090.jpg,WOOD DUCK,train
38797,train\WOOD DUCK\091.jpg,WOOD DUCK,train
38798,train\WOOD DUCK\092.jpg,WOOD DUCK,train
38799,train\WOOD DUCK\093.jpg,WOOD DUCK,train
38800,train\WOOD DUCK\094.jpg,WOOD DUCK,train
38801,train\WOOD DUCK\095.jpg,WOOD DUCK,train
38802,train\WOOD DUCK\096.jpg,WOOD DUCK,train
38803,train\WOOD DUCK\097.jpg,WOOD DUCK,train
38804,train\WOOD DUCK\098.jpg,WOOD DUCK,train
38805,train\WOOD DUCK\099.jpg,WOOD DUCK,train
38806,train\WOOD DUCK\100.jpg,WOOD DUCK,train
38807,train\WOOD DUCK\101.jpg,WOOD DUCK,train
38808,train\WOOD DUCK\102.jpg,WOOD DUCK,train
38809,train\WOOD DUCK\103.jpg,WOOD DUCK,train
38810,train\WOOD DUCK\104.jpg,WOOD DUCK,train
38811,train\WOOD DUCK\105.jpg,WOOD DUCK,train
38812,train\WOOD DUCK\106.jpg,WOOD DUCK,train
38813,train\WOOD DUCK\107.jpg,WOOD DUCK,train
38814,train\WOOD DUCK\108.jpg,WOOD DUCK,train
38815,train\WOOD DUCK\109.jpg,WOOD DUCK,train
38816,train\WOOD DUCK\110.jpg,WOOD DUCK,train
38817,train\WOOD DUCK\111.jpg,WOOD DUCK,train
38818,train\WOOD DUCK\112.jpg,WOOD DUCK,train
38819,train\WOOD DUCK\113.jpg,WOOD DUCK,train
38820,train\WOOD DUCK\114.jpg,WOOD DUCK,train
38821,train\WOOD DUCK\115.jpg,WOOD DUCK,train
38822,train\WOOD DUCK\116.jpg,WOOD DUCK,train
38823,train\WOOD DUCK\117.jpg,WOOD DUCK,train
38824,train\WOOD DUCK\118.jpg,WOOD DUCK,train
38825,train\WOOD DUCK\119.jpg,WOOD DUCK,train
38826,train\WOOD DUCK\120.jpg,WOOD DUCK,train
38827,train\WOOD DUCK\121.jpg,WOOD DUCK,train
38828,train\WOOD DUCK\122.jpg,WOOD DUCK,train
38829,train\WOOD DUCK\123.jpg,WOOD DUCK,train
38830,train\WOOD DUCK\124.jpg,WOOD DUCK,train
38831,train\WOOD DUCK\125.jpg,WOOD DUCK,train
38832,train\WOOD DUCK\126.jpg,WOOD DUCK,train
38833,train\WOOD DUCK\127.jpg,WOOD DUCK,train
38834,train\WOOD DUCK\128.jpg,WOOD DUCK,train
38835,train\WOOD DUCK\129.jpg,WOOD DUCK,train
38836,train\WOOD DUCK\130.jpg,WOOD DUCK,train
38837,train\WOOD DUCK\131.jpg,WOOD DUCK,train
38838,train\WOOD DUCK\132.jpg,WOOD DUCK,train
38839,train\WOOD DUCK\133.jpg,WOOD DUCK,train
38840,train\WOOD DUCK\134.jpg,WOOD DUCK,train
38841,train\WOOD DUCK\135.jpg,WOOD DUCK,train
38842,train\WOOD DUCK\136.jpg,WOOD DUCK,train
38843,train\WOOD DUCK\137.jpg,WOOD DUCK,train
38844,train\WOOD DUCK\138.jpg,WOOD DUCK,train
38845,train\WOOD DUCK\139.jpg,WOOD DUCK,train
38846,train\WOOD DUCK\140.jpg,WOOD DUCK,train
38847,train\WOOD DUCK\141.jpg,WOOD DUCK,train
38848,train\WOOD DUCK\142.jpg,WOOD DUCK,train
38849,train\WOOD DUCK\143.jpg,WOOD DUCK,train
38850,train\WOOD DUCK\144.jpg,WOOD DUCK,train
38851,train\WOOD DUCK\145.jpg,WOOD DUCK,train
38852,train\WOOD DUCK\146.jpg,WOOD DUCK,train
38853,train\WOOD DUCK\147.jpg,WOOD DUCK,train
38854,train\WOOD DUCK\148.jpg,WOOD DUCK,train
38855,train\WOOD DUCK\149.jpg,WOOD DUCK,train
38856,train\WOOD DUCK\150.jpg,WOOD DUCK,train
38857,train\WOOD DUCK\151.jpg,WOOD DUCK,train
38858,train\WOOD DUCK\152.jpg,WOOD DUCK,train
38859,train\WOOD DUCK\153.jpg,WOOD DUCK,train
38860,train\WOOD DUCK\154.jpg,WOOD DUCK,train
38861,train\WOOD DUCK\155.jpg,WOOD DUCK,train
38862,train\WOOD DUCK\156.jpg,WOOD DUCK,train
38863,train\WOOD DUCK\157.jpg,WOOD DUCK,train
38864,train\WOOD DUCK\158.jpg,WOOD DUCK,train
38865,train\WOOD DUCK\159.jpg,WOOD DUCK,train
38866,train\WOOD DUCK\160.jpg,WOOD DUCK,train
38867,train\WOOD DUCK\161.jpg,WOOD DUCK,train
38868,train\WOOD DUCK\162.jpg,WOOD DUCK,train
38869,train\WOOD DUCK\163.jpg,WOOD DUCK,train
38870,train\WOOD DUCK\164.jpg,WOOD DUCK,train
38871,train\WOOD DUCK\165.jpg,WOOD DUCK,train
38872,train\WOOD DUCK\166.jpg,WOOD DUCK,train
38873,train\WOOD DUCK\167.jpg,WOOD DUCK,train
38874,train\WOOD DUCK\168.jpg,WOOD DUCK,train
38875,train\WOOD DUCK\169.jpg,WOOD DUCK,train
38876,train\WOOD DUCK\170.jpg,WOOD DUCK,train
38877,train\WOOD DUCK\171.jpg,WOOD DUCK,train
38878,train\WOOD DUCK\172.jpg,WOOD DUCK,train
38879,train\WOOD DUCK\173.jpg,WOOD DUCK,train
38880,train\WOOD DUCK\174.jpg,WOOD DUCK,train
38881,train\WOOD DUCK\175.jpg,WOOD DUCK,train
38882,train\WOOD DUCK\176.jpg,WOOD DUCK,train
38883,train\WOOD DUCK\177.jpg,WOOD DUCK,train
38884,train\WOOD DUCK\178.jpg,WOOD DUCK,train
38885,train\WOOD DUCK\179.jpg,WOOD DUCK,train
38886,train\WOOD DUCK\180.jpg,WOOD DUCK,train
38887,train\WOOD DUCK\181.jpg,WOOD DUCK,train
38888,train\WOOD DUCK\182.jpg,WOOD DUCK,train
38889,train\WOOD DUCK\183.jpg,WOOD DUCK,train
38890,train\WOOD DUCK\184.jpg,WOOD DUCK,train
38891,train\WOOD DUCK\185.jpg,WOOD DUCK,train
38892,train\WOOD DUCK\186.jpg,WOOD DUCK,train
38893,train\WOOD DUCK\187.jpg,WOOD DUCK,train
38894,train\WOOD DUCK\188.jpg,WOOD DUCK,train
38895,train\WOOD DUCK\189.jpg,WOOD DUCK,train
38896,train\WOOD DUCK\190.jpg,WOOD DUCK,train
38897,train\WOOD DUCK\191.jpg,WOOD DUCK,train
38898,train\WOOD DUCK\192.jpg,WOOD DUCK,train
38899,train\WOOD DUCK\193.jpg,WOOD DUCK,train
38900,train\WOOD DUCK\194.jpg,WOOD DUCK,train
38901,train\WOOD DUCK\195.jpg,WOOD DUCK,train
38902,train\WOOD DUCK\196.jpg,WOOD DUCK,train
38903,train\WOOD DUCK\197.jpg,WOOD DUCK,train
38904,train\WOOD DUCK\198.jpg,WOOD DUCK,train
38905,train\WOOD DUCK\199.jpg,WOOD DUCK,train
38906,train\WOOD DUCK\200.jpg,WOOD DUCK,train
38907,train\WOOD DUCK\201.jpg,WOOD DUCK,train
38908,train\WOOD DUCK\202.jpg,WOOD DUCK,train
38909,train\WOOD DUCK\203.jpg,WOOD DUCK,train
38910,train\WOOD DUCK\204.jpg,WOOD DUCK,train
38911,train\WOOD DUCK\205.jpg,WOOD DUCK,train
38912,train\WOOD DUCK\206.jpg,WOOD DUCK,train
38913,train\WOOD DUCK\207.jpg,WOOD DUCK,train
38914,train\WOOD DUCK\208.jpg,WOOD DUCK,train
38915,train\WOOD DUCK\209.jpg,WOOD DUCK,train
38916,train\WOOD DUCK\210.jpg,WOOD DUCK,train
38917,train\WOOD DUCK\211.jpg,WOOD DUCK,train
38918,train\WOOD DUCK\212.jpg,WOOD DUCK,train
38919,train\WOOD DUCK\213.jpg,WOOD DUCK,train
38920,train\WOOD DUCK\214.jpg,WOOD DUCK,train
38921,train\YELLOW BELLIED FLOWERPECKER\001.jpg,YELLOW BELLIED FLOWERPECKER,train
38922,train\YELLOW BELLIED FLOWERPECKER\002.jpg,YELLOW BELLIED FLOWERPECKER,train
38923,train\YELLOW BELLIED FLOWERPECKER\003.jpg,YELLOW BELLIED FLOWERPECKER,train
38924,train\YELLOW BELLIED FLOWERPECKER\004.jpg,YELLOW BELLIED FLOWERPECKER,train
38925,train\YELLOW BELLIED FLOWERPECKER\005.jpg,YELLOW BELLIED FLOWERPECKER,train
38926,train\YELLOW BELLIED FLOWERPECKER\006.jpg,YELLOW BELLIED FLOWERPECKER,train
38927,train\YELLOW BELLIED FLOWERPECKER\007.jpg,YELLOW BELLIED FLOWERPECKER,train
38928,train\YELLOW BELLIED FLOWERPECKER\008.jpg,YELLOW BELLIED FLOWERPECKER,train
38929,train\YELLOW BELLIED FLOWERPECKER\009.jpg,YELLOW BELLIED FLOWERPECKER,train
38930,train\YELLOW BELLIED FLOWERPECKER\010.jpg,YELLOW BELLIED FLOWERPECKER,train
38931,train\YELLOW BELLIED FLOWERPECKER\011.jpg,YELLOW BELLIED FLOWERPECKER,train
38932,train\YELLOW BELLIED FLOWERPECKER\012.jpg,YELLOW BELLIED FLOWERPECKER,train
38933,train\YELLOW BELLIED FLOWERPECKER\013.jpg,YELLOW BELLIED FLOWERPECKER,train
38934,train\YELLOW BELLIED FLOWERPECKER\014.jpg,YELLOW BELLIED FLOWERPECKER,train
38935,train\YELLOW BELLIED FLOWERPECKER\015.jpg,YELLOW BELLIED FLOWERPECKER,train
38936,train\YELLOW BELLIED FLOWERPECKER\016.jpg,YELLOW BELLIED FLOWERPECKER,train
38937,train\YELLOW BELLIED FLOWERPECKER\017.jpg,YELLOW BELLIED FLOWERPECKER,train
38938,train\YELLOW BELLIED FLOWERPECKER\018.jpg,YELLOW BELLIED FLOWERPECKER,train
38939,train\YELLOW BELLIED FLOWERPECKER\019.jpg,YELLOW BELLIED FLOWERPECKER,train
38940,train\YELLOW BELLIED FLOWERPECKER\020.jpg,YELLOW BELLIED FLOWERPECKER,train
38941,train\YELLOW BELLIED FLOWERPECKER\021.jpg,YELLOW BELLIED FLOWERPECKER,train
38942,train\YELLOW BELLIED FLOWERPECKER\022.jpg,YELLOW BELLIED FLOWERPECKER,train
38943,train\YELLOW BELLIED FLOWERPECKER\023.jpg,YELLOW BELLIED FLOWERPECKER,train
38944,train\YELLOW BELLIED FLOWERPECKER\024.jpg,YELLOW BELLIED FLOWERPECKER,train
38945,train\YELLOW BELLIED FLOWERPECKER\025.jpg,YELLOW BELLIED FLOWERPECKER,train
38946,train\YELLOW BELLIED FLOWERPECKER\026.jpg,YELLOW BELLIED FLOWERPECKER,train
38947,train\YELLOW BELLIED FLOWERPECKER\027.jpg,YELLOW BELLIED FLOWERPECKER,train
38948,train\YELLOW BELLIED FLOWERPECKER\028.jpg,YELLOW BELLIED FLOWERPECKER,train
38949,train\YELLOW BELLIED FLOWERPECKER\029.jpg,YELLOW BELLIED FLOWERPECKER,train
38950,train\YELLOW BELLIED FLOWERPECKER\030.jpg,YELLOW BELLIED FLOWERPECKER,train
38951,train\YELLOW BELLIED FLOWERPECKER\031.jpg,YELLOW BELLIED FLOWERPECKER,train
38952,train\YELLOW BELLIED FLOWERPECKER\032.jpg,YELLOW BELLIED FLOWERPECKER,train
38953,train\YELLOW BELLIED FLOWERPECKER\033.jpg,YELLOW BELLIED FLOWERPECKER,train
38954,train\YELLOW BELLIED FLOWERPECKER\034.jpg,YELLOW BELLIED FLOWERPECKER,train
38955,train\YELLOW BELLIED FLOWERPECKER\035.jpg,YELLOW BELLIED FLOWERPECKER,train
38956,train\YELLOW BELLIED FLOWERPECKER\036.jpg,YELLOW BELLIED FLOWERPECKER,train
38957,train\YELLOW BELLIED FLOWERPECKER\037.jpg,YELLOW BELLIED FLOWERPECKER,train
38958,train\YELLOW BELLIED FLOWERPECKER\038.jpg,YELLOW BELLIED FLOWERPECKER,train
38959,train\YELLOW BELLIED FLOWERPECKER\039.jpg,YELLOW BELLIED FLOWERPECKER,train
38960,train\YELLOW BELLIED FLOWERPECKER\040.jpg,YELLOW BELLIED FLOWERPECKER,train
38961,train\YELLOW BELLIED FLOWERPECKER\041.jpg,YELLOW BELLIED FLOWERPECKER,train
38962,train\YELLOW BELLIED FLOWERPECKER\042.jpg,YELLOW BELLIED FLOWERPECKER,train
38963,train\YELLOW BELLIED FLOWERPECKER\043.jpg,YELLOW BELLIED FLOWERPECKER,train
38964,train\YELLOW BELLIED FLOWERPECKER\044.jpg,YELLOW BELLIED FLOWERPECKER,train
38965,train\YELLOW BELLIED FLOWERPECKER\045.jpg,YELLOW BELLIED FLOWERPECKER,train
38966,train\YELLOW BELLIED FLOWERPECKER\046.jpg,YELLOW BELLIED FLOWERPECKER,train
38967,train\YELLOW BELLIED FLOWERPECKER\047.jpg,YELLOW BELLIED FLOWERPECKER,train
38968,train\YELLOW BELLIED FLOWERPECKER\048.jpg,YELLOW BELLIED FLOWERPECKER,train
38969,train\YELLOW BELLIED FLOWERPECKER\049.jpg,YELLOW BELLIED FLOWERPECKER,train
38970,train\YELLOW BELLIED FLOWERPECKER\050.jpg,YELLOW BELLIED FLOWERPECKER,train
38971,train\YELLOW BELLIED FLOWERPECKER\051.jpg,YELLOW BELLIED FLOWERPECKER,train
38972,train\YELLOW BELLIED FLOWERPECKER\052.jpg,YELLOW BELLIED FLOWERPECKER,train
38973,train\YELLOW BELLIED FLOWERPECKER\053.jpg,YELLOW BELLIED FLOWERPECKER,train
38974,train\YELLOW BELLIED FLOWERPECKER\054.jpg,YELLOW BELLIED FLOWERPECKER,train
38975,train\YELLOW BELLIED FLOWERPECKER\055.jpg,YELLOW BELLIED FLOWERPECKER,train
38976,train\YELLOW BELLIED FLOWERPECKER\056.jpg,YELLOW BELLIED FLOWERPECKER,train
38977,train\YELLOW BELLIED FLOWERPECKER\057.jpg,YELLOW BELLIED FLOWERPECKER,train
38978,train\YELLOW BELLIED FLOWERPECKER\058.jpg,YELLOW BELLIED FLOWERPECKER,train
38979,train\YELLOW BELLIED FLOWERPECKER\059.jpg,YELLOW BELLIED FLOWERPECKER,train
38980,train\YELLOW BELLIED FLOWERPECKER\060.jpg,YELLOW BELLIED FLOWERPECKER,train
38981,train\YELLOW BELLIED FLOWERPECKER\061.jpg,YELLOW BELLIED FLOWERPECKER,train
38982,train\YELLOW BELLIED FLOWERPECKER\062.jpg,YELLOW BELLIED FLOWERPECKER,train
38983,train\YELLOW BELLIED FLOWERPECKER\063.jpg,YELLOW BELLIED FLOWERPECKER,train
38984,train\YELLOW BELLIED FLOWERPECKER\064.jpg,YELLOW BELLIED FLOWERPECKER,train
38985,train\YELLOW BELLIED FLOWERPECKER\065.jpg,YELLOW BELLIED FLOWERPECKER,train
38986,train\YELLOW BELLIED FLOWERPECKER\066.jpg,YELLOW BELLIED FLOWERPECKER,train
38987,train\YELLOW BELLIED FLOWERPECKER\067.jpg,YELLOW BELLIED FLOWERPECKER,train
38988,train\YELLOW BELLIED FLOWERPECKER\068.jpg,YELLOW BELLIED FLOWERPECKER,train
38989,train\YELLOW BELLIED FLOWERPECKER\069.jpg,YELLOW BELLIED FLOWERPECKER,train
38990,train\YELLOW BELLIED FLOWERPECKER\070.jpg,YELLOW BELLIED FLOWERPECKER,train
38991,train\YELLOW BELLIED FLOWERPECKER\071.jpg,YELLOW BELLIED FLOWERPECKER,train
38992,train\YELLOW BELLIED FLOWERPECKER\072.jpg,YELLOW BELLIED FLOWERPECKER,train
38993,train\YELLOW BELLIED FLOWERPECKER\073.jpg,YELLOW BELLIED FLOWERPECKER,train
38994,train\YELLOW BELLIED FLOWERPECKER\074.jpg,YELLOW BELLIED FLOWERPECKER,train
38995,train\YELLOW BELLIED FLOWERPECKER\075.jpg,YELLOW BELLIED FLOWERPECKER,train
38996,train\YELLOW BELLIED FLOWERPECKER\076.jpg,YELLOW BELLIED FLOWERPECKER,train
38997,train\YELLOW BELLIED FLOWERPECKER\077.jpg,YELLOW BELLIED FLOWERPECKER,train
38998,train\YELLOW BELLIED FLOWERPECKER\078.jpg,YELLOW BELLIED FLOWERPECKER,train
38999,train\YELLOW BELLIED FLOWERPECKER\079.jpg,YELLOW BELLIED FLOWERPECKER,train
39000,train\YELLOW BELLIED FLOWERPECKER\080.jpg,YELLOW BELLIED FLOWERPECKER,train
39001,train\YELLOW BELLIED FLOWERPECKER\081.jpg,YELLOW BELLIED FLOWERPECKER,train
39002,train\YELLOW BELLIED FLOWERPECKER\082.jpg,YELLOW BELLIED FLOWERPECKER,train
39003,train\YELLOW BELLIED FLOWERPECKER\083.jpg,YELLOW BELLIED FLOWERPECKER,train
39004,train\YELLOW BELLIED FLOWERPECKER\084.jpg,YELLOW BELLIED FLOWERPECKER,train
39005,train\YELLOW BELLIED FLOWERPECKER\085.jpg,YELLOW BELLIED FLOWERPECKER,train
39006,train\YELLOW BELLIED FLOWERPECKER\086.jpg,YELLOW BELLIED FLOWERPECKER,train
39007,train\YELLOW BELLIED FLOWERPECKER\087.jpg,YELLOW BELLIED FLOWERPECKER,train
39008,train\YELLOW BELLIED FLOWERPECKER\088.jpg,YELLOW BELLIED FLOWERPECKER,train
39009,train\YELLOW BELLIED FLOWERPECKER\089.jpg,YELLOW BELLIED FLOWERPECKER,train
39010,train\YELLOW BELLIED FLOWERPECKER\090.jpg,YELLOW BELLIED FLOWERPECKER,train
39011,train\YELLOW BELLIED FLOWERPECKER\091.jpg,YELLOW BELLIED FLOWERPECKER,train
39012,train\YELLOW BELLIED FLOWERPECKER\092.jpg,YELLOW BELLIED FLOWERPECKER,train
39013,train\YELLOW BELLIED FLOWERPECKER\093.jpg,YELLOW BELLIED FLOWERPECKER,train
39014,train\YELLOW BELLIED FLOWERPECKER\094.jpg,YELLOW BELLIED FLOWERPECKER,train
39015,train\YELLOW BELLIED FLOWERPECKER\095.jpg,YELLOW BELLIED FLOWERPECKER,train
39016,train\YELLOW BELLIED FLOWERPECKER\096.jpg,YELLOW BELLIED FLOWERPECKER,train
39017,train\YELLOW BELLIED FLOWERPECKER\097.jpg,YELLOW BELLIED FLOWERPECKER,train
39018,train\YELLOW BELLIED FLOWERPECKER\098.jpg,YELLOW BELLIED FLOWERPECKER,train
39019,train\YELLOW BELLIED FLOWERPECKER\099.jpg,YELLOW BELLIED FLOWERPECKER,train
39020,train\YELLOW BELLIED FLOWERPECKER\100.jpg,YELLOW BELLIED FLOWERPECKER,train
39021,train\YELLOW BELLIED FLOWERPECKER\101.jpg,YELLOW BELLIED FLOWERPECKER,train
39022,train\YELLOW BELLIED FLOWERPECKER\102.jpg,YELLOW BELLIED FLOWERPECKER,train
39023,train\YELLOW BELLIED FLOWERPECKER\103.jpg,YELLOW BELLIED FLOWERPECKER,train
39024,train\YELLOW BELLIED FLOWERPECKER\104.jpg,YELLOW BELLIED FLOWERPECKER,train
39025,train\YELLOW BELLIED FLOWERPECKER\105.jpg,YELLOW BELLIED FLOWERPECKER,train
39026,train\YELLOW BELLIED FLOWERPECKER\106.jpg,YELLOW BELLIED FLOWERPECKER,train
39027,train\YELLOW BELLIED FLOWERPECKER\107.jpg,YELLOW BELLIED FLOWERPECKER,train
39028,train\YELLOW BELLIED FLOWERPECKER\108.jpg,YELLOW BELLIED FLOWERPECKER,train
39029,train\YELLOW BELLIED FLOWERPECKER\109.jpg,YELLOW BELLIED FLOWERPECKER,train
39030,train\YELLOW BELLIED FLOWERPECKER\110.jpg,YELLOW BELLIED FLOWERPECKER,train
39031,train\YELLOW BELLIED FLOWERPECKER\111.jpg,YELLOW BELLIED FLOWERPECKER,train
39032,train\YELLOW BELLIED FLOWERPECKER\112.jpg,YELLOW BELLIED FLOWERPECKER,train
39033,train\YELLOW BELLIED FLOWERPECKER\113.jpg,YELLOW BELLIED FLOWERPECKER,train
39034,train\YELLOW BELLIED FLOWERPECKER\114.jpg,YELLOW BELLIED FLOWERPECKER,train
39035,train\YELLOW BELLIED FLOWERPECKER\115.jpg,YELLOW BELLIED FLOWERPECKER,train
39036,train\YELLOW BELLIED FLOWERPECKER\116.jpg,YELLOW BELLIED FLOWERPECKER,train
39037,train\YELLOW BELLIED FLOWERPECKER\117.jpg,YELLOW BELLIED FLOWERPECKER,train
39038,train\YELLOW BELLIED FLOWERPECKER\118.jpg,YELLOW BELLIED FLOWERPECKER,train
39039,train\YELLOW BELLIED FLOWERPECKER\119.jpg,YELLOW BELLIED FLOWERPECKER,train
39040,train\YELLOW BELLIED FLOWERPECKER\120.jpg,YELLOW BELLIED FLOWERPECKER,train
39041,train\YELLOW BELLIED FLOWERPECKER\121.jpg,YELLOW BELLIED FLOWERPECKER,train
39042,train\YELLOW BELLIED FLOWERPECKER\122.jpg,YELLOW BELLIED FLOWERPECKER,train
39043,train\YELLOW BELLIED FLOWERPECKER\123.jpg,YELLOW BELLIED FLOWERPECKER,train
39044,train\YELLOW BELLIED FLOWERPECKER\124.jpg,YELLOW BELLIED FLOWERPECKER,train
39045,train\YELLOW BELLIED FLOWERPECKER\125.jpg,YELLOW BELLIED FLOWERPECKER,train
39046,train\YELLOW BELLIED FLOWERPECKER\126.jpg,YELLOW BELLIED FLOWERPECKER,train
39047,train\YELLOW BELLIED FLOWERPECKER\127.jpg,YELLOW BELLIED FLOWERPECKER,train
39048,train\YELLOW BELLIED FLOWERPECKER\128.jpg,YELLOW BELLIED FLOWERPECKER,train
39049,train\YELLOW BELLIED FLOWERPECKER\129.jpg,YELLOW BELLIED FLOWERPECKER,train
39050,train\YELLOW CACIQUE\001.jpg,YELLOW CACIQUE,train
39051,train\YELLOW CACIQUE\002.jpg,YELLOW CACIQUE,train
39052,train\YELLOW CACIQUE\003.jpg,YELLOW CACIQUE,train
39053,train\YELLOW CACIQUE\004.jpg,YELLOW CACIQUE,train
39054,train\YELLOW CACIQUE\005.jpg,YELLOW CACIQUE,train
39055,train\YELLOW CACIQUE\006.jpg,YELLOW CACIQUE,train
39056,train\YELLOW CACIQUE\007.jpg,YELLOW CACIQUE,train
39057,train\YELLOW CACIQUE\008.jpg,YELLOW CACIQUE,train
